domestic_investment,inflation,remittances,stock_market,growth,openning_commercial_rate,exchange_rate,countries,year
25.799533932954816,2.074643923631167,23.712061505738767,25.86727745331107,9.08265720530637,7.652241363,4.064879076124803,Mexique,2004
25.92545828134907,1.770522453565053,23.84747227713723,26.200264601274746,9.091314834974987,7.732206832,4.0862195602753815,Mexique,2005
26.070996733295356,1.854612572160335,24.002024795695625,26.57645957813248,9.120722485415001,7.776968804,4.098856617573182,Mexique,2006
26.165603970593423,1.7559701524536977,24.01464326177739,26.709025743489274,9.128517713963413,7.756408777,4.106578024514985,Mexique,2007
26.272817330040663,1.8201058978076552,23.98295684070844,26.178821625620877,9.12493497385862,7.766240261,4.254307366455105,Mexique,2008
26.01731561507044,1.3731237316594054,23.817744878284195,26.587026095122084,9.055861755805655,7.710174871,4.403211782196444,Mexique,2009
26.153935528339385,1.514061024678523,23.81794979533353,26.8421231425086,9.091394815716416,7.748663172,4.444928852914954,Mexique,2010
26.295196450917697,1.7652226612629525,23.87795126239031,26.736222343429205,9.113422059633894,7.749933133,4.458332175484199,Mexique,2011
26.337612921714538,1.4026417535333515,23.86779085605612,26.98677205561533,9.135644695856788,7.707651634,4.5368399222852505,Mexique,2012
26.32483311653082,0.42509178568468686,23.866935755983004,26.988596783082382,9.13593918044264,7.724885076,4.621327935643607,Mexique,2013
26.34437502392102,1.4905911228318356,23.934193410991053,26.89756289362308,9.151261542271381,7.712107455,4.616111000407844,Mexique,2014
26.294880600058526,1.0420723488577233,23.990290546236704,26.72034777691866,9.171250788268091,7.685269276,4.632486393940365,Mexique,2015
26.228272983644374,1.7237085669629084,24.0798478371044,26.583509330892248,9.185183482671663,7.708418333,4.6517590433442475,Mexique,2016
26.268556658721412,1.9040022124204992,24.19741957511461,26.7564012661676,9.194454935035848,17.72299291,4.658285858784943,Mexique,2017
26.318423822339454,1.5986622878647763,24.300331123847606,26.676642746728177,9.204903302413296,17.73622746,4.802577945769929,Mexique,2018
23.650954046855578,3.2768084446826613,19.507852293896935,23.266008911413795,7.270463322799932,7.675904483,3.085775196594249,Nigéria,1996
23.764159399293057,1.620446283473711,20.18838384815745,23.25370735818317,7.274523329356498,7.825576705,3.0858494475591174,Nigéria,1997
23.820823370436674,1.7933156415443454,19.92152363715324,23.057511405613536,7.275095111053192,7.816366074,3.0858471629962514,Nigéria,1998
23.846804063400757,2.5975335735310767,20.98644175445386,21.80153255094909,7.255955917361634,7.723350934,4.5254568407354645,Nigéria,1999
23.886493854096724,3.121207312128443,21.05388244287353,24.94948494080651,7.279859268305091,7.764805901,4.622001081471794,Nigéria,2000
23.82503235385794,2.310203721634252,20.877371885462807,24.94948494080651,7.312235174028376,7.788636189,4.711611367516158,Nigéria,2001
23.9632572274808,3.0497018588553364,20.91302515460046,21.587816859015007,7.429640077410883,7.819747296,4.792298159267389,Nigéria,2002
24.116580881747346,2.2828234894706285,20.784192332373905,24.94948494080651,7.475165740711048,7.944177101,4.861534564003969,Nigéria,2003
24.294111045861968,3.107646632331637,21.54424957214224,23.48744051014757,7.538042917050277,7.734257469,4.889506856317107,Nigéria,2004
24.506861116452015,2.988631863635996,23.40702910432246,23.82533814627173,7.574583348558731,7.819195341,4.877289280859341,Nigéria,2005
24.846847925258707,3.172387017873006,23.55247966881396,24.21462410291129,7.607304309765754,7.979125941,4.8571084939489255,Nigéria,2006
24.74183322050121,1.9600568953155588,23.614438984027075,25.164675970621165,7.6448127144934395,7.974879381,4.834757796084348,Nigéria,2007
24.88253047275411,2.069566342189355,23.678174763701715,24.595763506828586,7.683769070522613,7.993167568,4.775301211778211,Nigéria,2008
24.85510594485779,-0.37673353109028207,23.634028116536914,24.19595873364685,7.734442739868366,7.856852474,5.0032866367337085,Nigéria,2009
24.830509823857337,2.793785372920231,23.706153726573582,24.646157563259656,7.784741720914312,7.83017679,5.012620156286698,Nigéria,2010
24.874117599193426,2.2801818127991536,23.74937078053065,24.38755516696785,7.809681349133046,7.870616185,5.036053550985385,Nigéria,2011
24.89351947671613,2.2973350060212727,23.745780462935155,24.75227511625612,7.824302450272188,7.801506216,5.059421812544756,Nigéria,2012
25.000977423541134,1.6023620808033598,23.758078138631934,25.112887307700277,7.862115660656432,7.730237194,5.05822616797592,Nigéria,2013
25.135556284109477,1.5395781475118513,23.767744692767774,24.862684301503595,7.896652117481517,7.787171083,5.066086662466493,Nigéria,2014
25.002417455800135,1.0521023157426501,23.74982052783081,24.634766305876138,7.896359251545915,7.751217786,5.259787141832737,Nigéria,2015
24.810661851324507,2.2558781148699323,23.703779797358845,24.117520305613,7.853781670991575,7.797393188,5.535333258067093,Nigéria,2016
24.73591957011644,2.4086479885922385,23.815989459612705,24.340048141999937,7.835731567394983,17.90241232,5.722898948956186,Nigéria,2017
25.04791769281269,2.325176483957066,23.914195681798812,24.173905551022433,7.82891111381337,17.92862153,5.723858555410249,Nigéria,2018
23.12145049215425,2.1250850934573786,20.973285170080967,23.179469468205504,6.934820942478724,7.489423427,0.9226474848409545,Pakistan,1996
23.045994038366725,2.5940236984937313,21.258169010862023,23.191816114274477,6.916211808403397,7.493645433,1.0343196633401301,Pakistan,1997
22.959346309233002,2.018368594936981,20.88197752810123,22.413105161942525,6.912917164324677,7.498871657,1.3672071028862367,Pakistan,1998
22.894959776841052,1.768539660571264,20.719257815548872,22.670289651360477,6.921207697778743,7.53304908,1.33500106673234,Pakistan,1999
23.29629663729087,3.6509695225799854,20.79558649852604,22.61405582963742,6.936452142133531,7.583553042,1.33500106673234,Pakistan,2000
23.2536705803661,1.6697115481129974,21.102386969714974,22.313194678992286,6.946164223858697,7.557276067,1.33500106673234,Pakistan,2001
23.174139334189974,1.316143668874545,21.99133956667887,24.94948494080651,6.946768151529295,7.567819086,1.33500106673234,Pakistan,2002
23.350023142048112,1.1812991135527813,22.100519453414154,24.94948494080651,6.979512133777214,7.572767182,1.33500106673234,Pakistan,2003
23.494945469695576,1.9920589604076309,22.095714791244248,24.54307771554111,7.029208770725583,7.623059589,1.33500106673234,Pakistan,2004
23.686247652824846,2.059208685978692,22.177218846540118,24.536954253652834,7.069395658102711,7.644483736,1.3315983543304277,Pakistan,2005
23.915372754686583,2.1829920917966636,22.356615569426825,24.527847941994082,7.103778809347742,7.659717105,1.29969479696008,Pakistan,2006
23.98866761467522,1.9843502452929305,22.51469191727323,24.967686933782726,7.1281587695331,7.650248229,1.2347646466435438,Pakistan,2007
24.122582849502283,2.5805205576711696,22.674731951572404,23.87403582536716,7.1223992057336725,7.652132185,1.2047225231165568,Pakistan,2008
24.012394997319312,3.028514797062868,22.88854097897585,24.185463612950915,7.127988930284257,7.617048011,1.2597394081642086,Pakistan,2009
23.94874360337136,2.3841871493979387,22.994360262849085,24.361040926192914,7.121957764797597,7.647401445,1.1697188538409493,Pakistan,2010
24.009519325438344,2.9778050939983305,23.2298524357263,24.206593898795724,7.127482952640966,7.654758573,1.1184158999507334,Pakistan,2011
24.132360069314604,1.786508101723456,23.36282304160332,24.94948494080651,7.140690111030424,7.641280533,1.1277829466593807,Pakistan,2012
24.15352437303152,1.9410330005798493,23.406271696942362,24.94948494080651,7.162683213782945,7.633343165,1.1476908398214463,Pakistan,2013
24.18440069166652,2.003040031498583,23.570730093831298,24.94948494080651,7.1874459857682504,7.634873993,1.185664142782974,Pakistan,2014
24.365248644096372,1.4134835275631932,23.683681765372835,24.94948494080651,7.212786847746759,7.622833704,1.362385883409142,Pakistan,2015
24.393259047783918,-0.9157018082662327,23.709906910488623,24.94948494080651,7.245717741126254,7.616996959,1.422698771588091,Pakistan,2016
24.514615353182343,1.3896331694595059,23.711772065408663,24.94948494080651,7.278997069963616,17.54552603,1.458717547211141,Pakistan,2017
24.625658094123565,0.8998711025427774,23.776936775420847,24.94948494080651,7.315146093977415,17.54216052,1.3950385532464358,Pakistan,2018
24.296531079614375,2.0397862461687746,22.307385941396223,25.11336765439257,7.4796325902826295,6.827594685,-0.026951620904406358,Philippines,1996
24.296531079614375,1.8341507530178607,22.640041379490732,24.168818164898653,7.507636458748363,6.849734346,0.10066701811012338,Philippines,1997
24.296531079614375,2.342350884307414,22.358371496129088,24.28706494467861,7.480259334819596,6.857677581,0.12990921545422401,Philippines,1998
24.296531079614375,1.8460329426750937,22.624328041064917,24.46516080158197,7.491268722281844,6.854560631,0.17077599590432824,Philippines,1999
23.508655653586903,1.7607732430417962,22.658259474260372,23.980618252023227,7.51257016183699,6.865707549,0.3153093987007139,Philippines,2000
23.394089367542815,1.7261291996021448,22.89346174189471,23.779404826224088,7.521280853532538,6.906338627,0.3637486164223558,Philippines,2001
23.461859155403854,1.4424600719747622,22.998993475770575,23.641438110023937,7.536750233959477,6.889747351,0.35187678425932206,Philippines,2002
23.5091343666698,1.160688822023401,23.049469795539093,23.866371015876897,7.565849624996737,6.873867836,0.2534464129855485,Philippines,2003
23.592172573286128,1.7733847726338088,23.162826384967534,24.0767393357591,7.60970072205754,6.868179734,0.21951029261608426,Philippines,2004
23.69524727354111,1.776796995666681,23.343035326473327,24.407100587915615,7.639049511364803,6.866106122,0.26038795362031814,Philippines,2005
23.896944599209192,1.6315098576007316,23.46385347143053,24.940590867703182,7.672911415725709,6.912770097,0.2859493221066012,Philippines,2006
24.105610464034317,1.1519286240631512,23.5228271372359,25.35656409342946,7.718956296391186,6.963749034,0.24792071291557877,Philippines,2007
24.268883375514015,1.971190210455206,23.65981442231746,24.675097843990706,7.744884273733312,7.005540096,0.20875384794860022,Philippines,2008
24.212426104878823,1.0073221586354777,23.716971440144974,25.181668040475042,7.742765039821816,7.030894401,0.3003082754092594,Philippines,2009
24.473044496272195,1.4749653603617394,23.793949440723544,25.781550962740415,7.796883846207124,7.044592387,0.3586529863223601,Philippines,2010
24.51702496565351,1.3657869583783915,23.861088905037054,25.82961377530185,7.8178223656720025,7.070615272,0.3420163630821759,Philippines,2011
24.67836610472491,0.690230980892438,23.926405682684564,26.1583695928646,7.867476224086118,7.105276448,0.4458976936986029,Philippines,2012
24.800863362164193,0.7232220431605896,24.008559925220634,26.104637955021435,7.915879787286492,7.122828402,0.4852975370592952,Philippines,2013
24.85139119324069,1.116142827324491,24.07984227751492,26.291002025950604,7.9609593977114645,7.103590403,0.5292596679205235,Philippines,2014
24.944654318527512,1.8104143642980162,24.11775395172457,26.198975715816378,8.00671523444082,7.10980622,0.6737732113767477,Philippines,2015
25.10085681480793,0.24710359843713048,24.161822375632234,26.202812690157035,8.060698674792942,7.106654096,0.7645526946826374,Philippines,2016
25.156842073591836,0.8416792252668222,24.213992187061926,26.39453000969226,8.113259370195847,16.36731138,0.8835299086306723,Philippines,2017
